Time,DMA Voltage,Electrometer Concentration,Time Since Start,Electrometer Voltage,DMA Set Voltage
2023-02-21 12:40:21.646389,-4868.430833816528,-11327316.380189221,1.4914403000000005,-9.738854732513428,0
2023-02-21 12:40:22.686357,-4867.705430984497,-11324371.346290063,2.4942064100000003,-9.736322689056397,0
2023-02-21 12:40:23.679110,-4868.8867473602295,-11324922.15361625,3.4934133999999997,-9.736796255111694,0
2023-02-21 12:40:24.684227,-4868.479695320129,-11325102.757456293,4.493578650000001,-9.736951532363891,0
2023-02-21 12:40:25.693770,-4867.597484588623,-11322933.204190033,5.4960745300000005,-9.735086221694946,0
2023-02-21 12:40:26.677122,-4868.666882514954,-11327101.013271263,6.4931448499999975,-9.738669567108154,0
2023-02-21 12:40:27.694531,-4868.928122520447,-11324424.500300728,7.494557479999998,-9.73636838912964,0
2023-02-21 12:40:28.676829,-4868.197989463806,-11323671.91404971,8.492374139999992,-9.735721340179444,0
2023-02-21 12:40:29.672048,-4867.287368774414,-11324730.69047395,9.492273969999996,-9.73663164138794,0
2023-02-21 12:40:30.665124,-4867.943811416626,-11325825.09517077,10.492027599999997,-9.737572574615479,0
2023-02-21 12:40:31.690124,-4869.114122390747,-11325553.723536665,11.495336690000004,-9.73733925819397,0
2023-02-21 12:40:32.688322,-4868.604621887207,-11324177.043534508,12.49415839,-9.736155633926392,0
2023-02-21 12:40:33.671827,-4867.806696891785,-11323381.408302832,13.4920162,-9.735471572875976,0
