Time,DMA Voltage,Electrometer Concentration,Time Since Start,Electrometer Voltage,DMA Set Voltage
2023-02-21 13:10:12.589089,-4788.809742927551,-11137794.623793133,1.4912289699999999,-9.575910148620606,0
2023-02-21 13:10:13.631085,-4789.953608512878,-11140917.510656985,2.493819019999999,-9.578595104217529,0
2023-02-21 13:10:14.630236,-4789.336180686951,-11143027.554059468,3.4939299900000003,-9.5804092502594,0
2023-02-21 13:10:15.627214,-4790.352749824524,-11147062.489206305,4.49356621,-9.583878355026245,0
2023-02-21 13:10:16.615215,-4790.514707565308,-11144703.957459347,5.492109130000001,-9.581850566864013,0
2023-02-21 13:10:17.616217,-4792.060499191284,-11147597.70084405,6.4920423,-9.584338512420654,0
2023-02-21 13:10:18.615219,-4789.622611999512,-11142798.42167256,7.492408339999998,-9.58021224975586,0
2023-02-21 13:10:19.615216,-4791.542778015137,-11145154.080529537,8.49260804,-9.582237567901611,0
2023-02-21 13:10:20.617220,-4790.144743919373,-11141355.665200986,9.49267745,-9.578971815109252,0
2023-02-21 13:10:21.612245,-4791.506123542786,-11147563.847329753,10.49222943,-9.584309406280518,10
2023-02-21 13:10:22.619215,-4790.697560310364,-11144442.746316422,11.492731149999997,-9.581625986099244,10
2023-02-21 13:10:23.622218,-4791.138868331909,-11146132.06108283,12.49276853,-9.5830784034729,10
2023-02-21 13:10:24.625216,-4791.528182029724,-11145112.817399401,13.493335289999997,-9.582202091217042,10
2023-02-21 13:10:25.617606,-4789.520969390869,-11144145.818163,14.49329802,-9.581370697021484,10
2023-02-21 13:10:26.619608,-4790.567502975464,-11145543.54014308,15.49320545,-9.582572412490844,10
2023-02-21 13:10:27.618608,-4791.492295265198,-11146151.372671425,16.49307811,-9.583095006942749,100
2023-02-21 13:10:28.620631,-4789.9063539505005,-11143869.011331636,17.493252590000004,-9.581132707595826,100
2023-02-21 13:10:29.619625,-4790.2573919296265,-11143916.608130412,18.49374964,-9.581173629760743,100
2023-02-21 13:10:30.643627,-4791.002130508423,-11143325.436145477,19.497149270000005,-9.58066535949707,100
2023-02-21 13:10:31.631916,-4788.597750663757,-11143452.797236945,20.495550440000002,-9.58077486038208,100
2023-02-21 13:10:32.632592,-4790.219969749451,-11142466.508596431,21.495583,-9.579926881790161,100
2023-02-21 13:10:33.628617,-4791.271657943726,-11143929.452943504,22.494722960000008,-9.581184673309327,100
2023-02-21 13:10:34.624591,-4792.155079841614,-11146526.22380582,23.494263850000003,-9.583417291641235,100
2023-02-21 13:10:35.619612,-4791.238565444946,-11144571.094617197,24.49297981,-9.581736335754394,100
2023-02-21 13:10:36.631721,-4790.397319793701,-11144104.577217335,25.495221059999995,-9.5813352394104,100
2023-02-21 13:10:37.633717,-4789.86337184906,-11143229.21096967,26.495364459999983,-9.580582628250122,200
2023-02-21 13:10:38.638165,-4791.597514152527,-11148041.368230974,27.496500289999993,-9.58471996307373,200
2023-02-21 13:10:39.631742,-4790.8149671554565,-11144609.606871989,28.495599319999986,-9.58176944732666,200
2023-02-21 13:10:40.626742,-4790.1770305633545,-11142921.234945929,29.49541094000001,-9.580317840576171,200
2023-02-21 13:10:41.627742,-4789.372429847717,-11141006.392770378,30.494489189999996,-9.578671522140503,200
2023-02-21 13:10:42.630593,-4791.110525131226,-11143619.624515789,31.495237760000013,-9.580918292999268,200
