Time,Time Since Start,DMA Voltage,Electrometer Voltage,Electrometer Concentration,Electrospray Voltage,Electrospray Current
2023-02-21 12:42:57.286369,1.005069,-4821.896553039551,-9.690289497375488,-11270829.883717602,-9659.39712524414,-0.009671533584594726
2023-02-21 12:42:57.293265,1.011965,-4864.097595214844,-9.751837730407715,-11342416.97761583,-9741.986274719238,-0.009750655174255371
2023-02-21 12:42:57.299276,1.017976,-4879.385948181152,-9.721181869506836,-11306760.974433852,-9760.900497436523,-0.009745453834533692
2023-02-21 12:42:57.306265,1.024965,-4869.495868682861,-9.754122734069824,-11345074.678148542,-9747.26676940918,-0.009753807067871094
2023-02-21 12:42:57.314279,1.032979,-4877.7313232421875,-9.758851051330566,-11350574.2103861,-9758.536338806152,-0.009761372566223146
2023-02-21 12:42:57.327278,1.045978,-4872.84517288208,-9.755620002746582,-11346816.159716304,-9751.285552978516,-0.009756329536437989
2023-02-21 12:42:57.334266,1.052966,-4881.041049957275,-9.758930206298828,-11350666.275972165,-9763.028144836426,-0.009764052391052247
2023-02-21 12:42:57.357264,1.075964,-4823.709487915039,-9.671690940856934,-11249197.798663786,-9649.388313293457,-0.009665071487426758
2023-02-21 12:42:57.363264,1.081964,-4841.519355773926,-9.687688827514648,-11267805.030064553,-9687.13665008545,-0.009689895629882813
2023-02-21 12:42:57.369263,1.087963,-4846.799373626709,-9.689265251159668,-11269638.577218382,-9692.259788513184,-0.009692968368530274
2023-02-21 12:42:57.375264,1.093964,-4828.7529945373535,-9.675474166870117,-11253598.089988187,-9658.136367797852,-0.009670509338378906
2023-02-21 12:42:57.382269,1.100969,-4842.701435089111,-9.687846183776855,-11267988.052012758,-9688.555717468262,-0.009690367698669433
2023-02-21 12:42:57.406267,1.124967,-4874.854564666748,-9.746478080749512,-11336183.1391376,-9754.83226776123,-0.009759481430053712
2023-02-21 12:42:57.413275,1.131975,-4864.176273345947,-9.75317668914795,-11343974.328011459,-9742.301940917969,-0.009751601219177246
2023-02-21 12:42:57.420312,1.139012,-4879.7407150268555,-9.759481430053711,-11351307.407402843,-9760.270118713379,-0.00976208209991455
2023-02-21 12:42:57.427311,1.146011,-4880.489349365234,-9.737730979919434,-11326009.3372653,-9733.633041381836,-0.009728825569152832
2023-02-21 12:42:57.434285,1.152985,-4877.1796226501465,-9.759166717529297,-11350941.363506436,-9757.984161376953,-0.00976105785369873
2023-02-21 12:42:57.451300,1.17,-4834.505558013916,-9.684378623962402,-11263954.913808692,-9676.734924316406,-0.009683905601501465
2023-02-21 12:42:57.457265,1.175965,-4845.735549926758,-9.689579963684082,-11270004.62111479,-9691.629409790039,-0.009692890167236328
2023-02-21 12:42:57.463266,1.181966,-4846.248149871826,-9.657979011535645,-11233249.377019657,-9682.093620300293,-0.009655929565429688
2023-02-21 12:42:57.481267,1.199967,-4839.155197143555,-9.658136367797852,-11233432.398967862,-9660.343170166016,-0.009649151802062989
2023-02-21 12:42:57.487265,1.205965,-4838.327884674072,-9.712355613708496,-11296495.106975485,-9681.463241577148,-0.009691944122314455
2023-02-21 12:42:57.493266,1.211966,-4869.102001190186,-9.754673957824707,-11345715.809579222,-9747.344970703125,-0.009754280090332032
2023-02-21 12:42:57.512278,1.230978,-4873.987674713135,-9.756171226501465,-11347457.291146982,-9753.49235534668,-0.009757511138916016
2023-02-21 12:42:57.518273,1.236973,-4877.494812011719,-9.73812484741211,-11326467.446747774,-9727.485656738281,-0.009730244636535646
2023-02-21 12:42:57.524265,1.242965,-4876.549243927002,-9.758299827575684,-11349933.07895542,-9756.802558898926,-0.009760190963745117
