Time,Time Since Start,DMA Voltage,Electrometer Voltage,Electrometer Concentration,Electrospray Voltage,Electrospray Current
2023-02-21 13:10:12.589089,1.001999,-4768.268585205078,-9.550329208374023,-11108041.28919329,-9467.581748962402,-0.009551668167114257
2023-02-21 13:10:12.595086,1.007996,-4775.991916656494,-9.527080535888672,-11081000.628264055,-9525.97713470459,-0.00951880645751953
2023-02-21 13:10:12.601095,1.014005,-4771.420955657959,-9.550407409667969,-11108132.245555427,-9547.728538513184,-0.00955174732208252
2023-02-21 13:10:12.607121,1.020031,-4777.843952178955,-9.55537223815918,-11113906.865327254,-9556.632995605469,-0.009558130264282228
2023-02-21 13:10:12.625122,1.038032,-4808.1841468811035,-9.624643325805664,-11194476.454598563,-9621.569633483887,-0.00962558937072754
2023-02-21 13:10:12.631089,1.043999,-4809.484481811523,-9.606203079223633,-11173028.500716878,-9592.175483703613,-0.009597928047180177
2023-02-21 13:10:12.641087,1.053997,-4809.563636779785,-9.626297950744629,-11196400.958114529,-9624.406814575195,-0.00962795352935791
2023-02-21 13:10:12.647125,1.060035,-4816.064834594727,-9.590599060058594,-11154879.378798585,-9631.26277923584,-0.009610142707824707
2023-02-21 13:10:12.673088,1.085998,-4766.495704650879,-9.548989295959473,-11106482.829573732,-9541.187286376953,-0.009548516273498535
2023-02-21 13:10:12.680087,1.092997,-4777.804374694824,-9.554427146911621,-11112807.624414101,-9555.766105651855,-0.009557026863098145
2023-02-21 13:10:12.686086,1.098996,-4771.539211273193,-9.533700942993164,-11088700.860775776,-9515.023231506348,-0.009526135444641114
2023-02-21 13:10:12.692088,1.104998,-4774.139881134033,-9.553244590759277,-11111432.186742747,-9552.614212036133,-0.009555293083190919
2023-02-21 13:10:12.705091,1.118001,-4751.246452331543,-9.539610862731934,-11095574.721460758,-9518.884658813477,-0.009533858299255371
2023-02-21 13:10:12.711124,1.124034,-4775.637149810791,-9.595721244812012,-11160837.020518618,-9556.159973144531,-0.00958082675933838
2023-02-21 13:10:12.717140,1.13005,-4807.987213134766,-9.616999626159668,-11185586.02481155,-9622.594833374023,-0.009627164840698242
2023-02-21 13:10:12.737089,1.149999,-4807.790279388428,-9.584924697875977,-11148279.496423947,-9620.624542236328,-0.009601079940795898
2023-02-21 13:10:12.743089,1.155999,-4803.96842956543,-9.623539924621582,-11193193.082513276,-9616.290092468262,-0.009623066902160644
2023-02-21 13:10:12.749104,1.162014,-4815.395355224609,-9.6292142868042,-11199792.964887915,-9631.341934204102,-0.009632445335388184
2023-02-21 13:10:12.768101,1.181011,-4776.267528533936,-9.552141189575195,-11110148.81465746,-9552.141189575195,-0.009554662704467774
2023-02-21 13:10:12.774115,1.187025,-4778.395652770996,-9.52109146118164,-11074034.701993007,-9541.34464263916,-0.00951715087890625
2023-02-21 13:10:12.780121,1.193031,-4770.238876342773,-9.549619674682617,-11107216.026590478,-9545.915603637695,-0.009550643920898438
2023-02-21 13:10:12.800126,1.213036,-4766.180515289307,-9.547806739807129,-11105107.391902378,-9540.793418884277,-0.009547649383544922
2023-02-21 13:10:12.806090,1.219,-4776.6618728637695,-9.55277156829834,-11110882.011674205,-9554.505348205566,-0.009556318283081056
2023-02-21 13:10:12.812121,1.225031,-4762.555122375488,-9.592805862426758,-11157446.12296916,-9544.26097869873,-0.009575783729553223
2023-02-21 13:10:12.818119,1.231029,-4807.238578796387,-9.625746726989746,-11195759.82668385,-9621.175765991211,-0.009626377105712892
2023-02-21 13:10:12.832125,1.245035,-4792.935371398926,-9.618575096130371,-11187418.46274145,-9601.946830749512,-0.009614713668823242
