Time,Time Since Start,DMA Voltage,Electrometer Voltage,Electrometer Concentration,Electrospray Voltage,Electrospray Current
2023-02-21 12:25:26.569033,1.001992,-4854.010581970215,-9.739858627319336,-11328484.015849806,-8794.021606445312,-0.009751679420471192
2023-02-21 12:25:26.575067,1.008026,-4868.747234344482,-9.733160018920898,-11320692.826975947,-9737.573623657227,-0.009737967491149902
2023-02-21 12:25:26.581999,1.014958,-4861.260414123535,-9.713616371154785,-11297961.501008976,-9698.800086975098,-0.009706917762756348
2023-02-21 12:25:26.588999,1.021958,-4862.009525299072,-9.730244636535645,-11317301.92942649,-9728.668212890625,-0.00973189926147461
2023-02-21 12:25:26.604000,1.036959,-4854.207515716553,-9.72512149810791,-11311343.178482529,-9716.689109802246,-0.009724254608154296
2023-02-21 12:25:26.610034,1.042993,-4874.93371963501,-9.788482666015625,-11385038.907068856,-9770.357131958008,-0.00978359603881836
2023-02-21 12:25:26.620067,1.053026,-4881.67142868042,-9.79116153717041,-11388154.717084043,-9776.976585388184,-0.009787930488586425
2023-02-21 12:25:26.636069,1.069028,-4885.0603103637695,-9.782571792602539,-11378163.937159946,-9760.821342468262,-0.009774928092956544
2023-02-21 12:25:26.642001,1.07496,-4897.708892822266,-9.80053997039795,-11399062.825197019,-9799.830436706543,-0.009802667617797852
2023-02-21 12:25:26.648038,1.080997,-4903.343200683594,-9.80290412902832,-11401812.591315797,-9805.819511413574,-0.00980684471130371
2023-02-21 12:25:26.668061,1.10102,-4864.255428314209,-9.702661514282227,-11285219.845742172,-9729.535102844238,-0.00972929859161377
2023-02-21 12:25:26.674033,1.106992,-4851.685523986816,-9.724727630615234,-11310885.069000054,-9714.561462402344,-0.009722915649414063
2023-02-21 12:25:26.680000,1.112959,-4866.973876953125,-9.731820106506348,-11319134.36735639,-9733.712196350098,-0.009734972953796387
2023-02-21 12:25:26.700035,1.132994,-4860.945224761963,-9.7290620803833,-11315926.491755135,-9725.988388061523,-0.009730008125305176
2023-02-21 12:25:26.706068,1.139027,-4866.973876953125,-9.726618766784668,-11313084.660050292,-9721.575736999512,-0.009701873779296875
