Time,Time Since Start,DMA Voltage,Electrometer Voltage,Electrometer Concentration,Electrospray Voltage,Electrospray Current
2023-02-21 12:44:06.686089,1.001091,-4833.59956741333,-9.694308280944824,-11275504.153352346,-9672.873497009277,-0.00967965030670166
2023-02-21 12:44:06.692087,1.007089,-4843.804836273193,-9.73189926147461,-11319226.432942456,-9706.12907409668,-0.009724019050598144
2023-02-21 12:44:06.698092,1.013094,-4872.84517288208,-9.750024795532227,-11340308.342927732,-9748.921394348145,-0.00975191593170166
2023-02-21 12:44:06.714087,1.029089,-4866.3434982299805,-9.745926856994629,-11335542.00770692,-9739.937782287598,-0.009745769500732422
2023-02-21 12:44:06.729088,1.04409,-4856.059551239014,-9.740095138549805,-11328759.103384078,-9725.910186767578,-0.009737021446228029
2023-02-21 12:44:06.735087,1.050089,-4874.65763092041,-9.738755226135254,-11327200.64376452,-9751.128196716309,-0.00975317668914795
2023-02-21 12:44:06.741087,1.056089,-4858.068943023682,-9.663101196289062,-11239207.01873969,-9704.790115356445,-0.00969627857208252
2023-02-21 12:44:06.747088,1.06209,-4829.462051391602,-9.673897743225098,-11251764.542834358,-9665.938377380371,-0.009673188209533692
2023-02-21 12:44:06.762121,1.077123,-4831.432342529297,-9.653722763061523,-11228298.910626713,-9639.223098754883,-0.009644502639770508
2023-02-21 12:44:06.768117,1.083119,-4835.096836090088,-9.676655769348145,-11254972.418435613,-9674.842834472656,-0.009678468704223633
2023-02-21 12:44:06.778116,1.093118,-4836.357593536377,-9.640010833740234,-11212350.488982586,-9674.528121948242,-0.009652225494384766
2023-02-21 12:44:06.793089,1.108091,-4862.521648406982,-9.742932319641113,-11332059.044571396,-9735.918045043945,-0.00974332618713379
2023-02-21 12:44:06.799089,1.114091,-4860.314846038818,-9.73552417755127,-11323442.593094725,-9716.84741973877,-0.009729849815368652
2023-02-21 12:44:06.805089,1.120091,-4873.436450958252,-9.749945640563965,-11340216.277341666,-9749.31526184082,-0.009752152442932129
2023-02-21 12:44:06.824090,1.139092,-4867.092132568359,-9.746872901916504,-11336642.357844003,-9742.0654296875,-0.009747424125671388
2023-02-21 12:44:06.830091,1.145093,-4877.219200134277,-9.747581481933594,-11337466.511222886,-9754.122734069824,-0.009754910469055177
2023-02-21 12:44:06.836105,1.151107,-4860.07833480835,-9.718659400939941,-11303827.07714294,-9723.387718200684,-0.009733160018920899
2023-02-21 12:44:06.856092,1.171094,-4823.354721069336,-9.670509338378906,-11247823.47021636,-9658.766746520996,-0.00966845989227295
2023-02-21 12:44:06.862091,1.177093,-4839.786052703857,-9.678862571716309,-11257539.162606185,-9680.517196655273,-0.009681699752807617
2023-02-21 12:44:06.868094,1.183096,-4841.992378234863,-9.643084526062012,-11215925.517704176,-9683.354377746582,-0.009669326782226564
2023-02-21 12:44:06.886107,1.201109,-4834.742069244385,-9.66223430633545,-11238198.734188672,-9673.661231994629,-0.00966428279876709
2023-02-21 12:44:06.892097,1.207099,-4850.661277770996,-9.737651824951172,-11325917.271679232,-9720.551490783691,-0.009733396530151367
2023-02-21 12:44:06.898092,1.213094,-4874.1455078125,-9.749237060546875,-11339392.123962782,-9749.473571777344,-0.009751758575439454
2023-02-21 12:44:06.918099,1.233101,-4870.835781097412,-9.748921394348145,-11339024.970842445,-9746.478080749512,-0.009750418663024903
2023-02-21 12:44:06.925090,1.240092,-4867.210388183594,-9.735130310058594,-11322984.48361225,-9715.27099609375,-0.009727801322937012
2023-02-21 12:44:06.931106,1.246108,-4874.2241859436035,-9.750734329223633,-11341133.605530543,-9750.182151794434,-0.009752782821655273
2023-02-21 12:44:06.938102,1.253104,-4877.494812011719,-9.689973831176758,-11270462.730597265,-9738.755226135254,-0.00971889591217041
2023-02-21 12:44:06.948099,1.263101,-4834.505558013916,-9.67760181427002,-11256072.768572696,-9673.818588256836,-0.009678783416748047
