Time,Time Since Start,DMA Voltage,Electrometer Voltage,Electrometer Concentration,Electrospray Voltage,Electrospray Current
2023-02-21 12:34:47.658153,1.000967,-4863.467216491699,-9.712276458740234,-11296403.041389419,-9119.571685791016,-0.009750655174255371
2023-02-21 12:34:47.665192,1.008006,-4856.9655418396,-9.728904724121094,-11315743.469806932,-9723.07300567627,-0.009729141235351563
2023-02-21 12:34:47.671153,1.013967,-4867.722988128662,-9.735209465026855,-11323076.549198316,-9737.021446228027,-0.00973820400238037
2023-02-21 12:34:47.677156,1.01997,-4868.471622467041,-9.698406219482422,-11280270.488573158,-9738.282203674316,-0.00971818733215332
2023-02-21 12:34:47.700254,1.043068,-4861.812114715576,-9.785093307495117,-11381096.72522693,-9753.17668914795,-0.009776188850402833
2023-02-21 12:34:47.707192,1.050006,-4898.890972137451,-9.801958084106445,-11400712.241178714,-9801.3277053833,-0.009803850173950196
2023-02-21 12:34:47.714154,1.056968,-4902.515888214111,-9.775794982910156,-11370281.79192395,-9796.520233154297,-0.009770198822021485
2023-02-21 12:34:47.721152,1.063966,-4897.432804107666,-9.802510261535645,-11401354.481833322,-9799.98779296875,-0.009803850173950196
2023-02-21 12:34:47.728154,1.070968,-4902.358531951904,-9.80518913269043,-11404470.291848509,-9806.371688842773,-0.009807711601257324
2023-02-21 12:34:47.745151,1.087965,-4897.275447845459,-9.792028427124023,-11389163.00163506,-9799.98779296875,-0.009803850173950196
2023-02-21 12:34:47.751303,1.094117,-4883.366107940674,-9.721653938293457,-11307310.040278465,-9726.067543029785,-0.009717320442199707
2023-02-21 12:34:47.758157,1.100971,-4866.264820098877,-9.734420776367188,-11322159.221009439,-9734.026908874512,-0.009736784934997559
2023-02-21 12:34:47.776309,1.119123,-4859.290599822998,-9.732056617736816,-11319409.45489066,-9726.855278015137,-0.009732845306396485
2023-02-21 12:34:47.784190,1.127004,-4869.259357452393,-9.710936546325684,-11294844.58176986,-9737.415313720703,-0.009738440513610839
2023-02-21 12:34:47.791152,1.133966,-4855.1926612854,-9.730716705322266,-11317850.995271102,-9721.418380737305,-0.009729692459106445
