Time,Time Since Start,DMA Voltage,Electrometer Voltage,Electrometer Concentration,Electrospray Voltage,Electrospray Current
2023-02-21 12:38:20.505251,1.001033,-4848.848819732666,-9.683511734008789,-11262946.629257675,-9678.07388305664,-0.009673897743225097
2023-02-21 12:38:20.512224,1.008006,-4850.7795333862305,-9.7077054977417,-11291086.531100066,-9705.814361572266,-0.009709360122680664
2023-02-21 12:38:20.518255,1.014037,-4856.019973754883,-9.709518432617188,-11293195.165788164,-9712.67032623291,-0.00971298599243164
2023-02-21 12:38:20.525258,1.02104,-4837.776184082031,-9.700692176818848,-11282929.298329799,-9685.245513916016,-0.009697461128234863
2023-02-21 12:38:20.557441,1.053223,-4884.5086097717285,-9.74072551727295,-11329492.300400823,-9774.612426757812,-0.009755462646484376
2023-02-21 12:38:20.564438,1.06022,-4881.907939910889,-9.776188850402832,-11370739.901406424,-9771.302223205566,-0.009776819229125978
2023-02-21 12:38:20.571470,1.067252,-4890.064239501953,-9.779813766479492,-11374956.061558694,-9781.31103515625,-0.009782808303833008
2023-02-21 12:38:20.578435,1.074217,-4886.045455932617,-9.763028144836426,-11355432.611192975,-9745.926856994629,-0.009755699157714844
2023-02-21 12:38:20.584431,1.080213,-4887.897491455078,-9.77871036529541,-11373672.689473407,-9778.789520263672,-0.00978131103515625
2023-02-21 12:38:20.590503,1.086285,-4891.522407531738,-9.779577255249023,-11374680.974024422,-9784.148216247559,-0.009785172462463378
2023-02-21 12:38:20.596458,1.09224,-4865.161418914795,-9.70644474029541,-11289620.137066575,-9703.607559204102,-0.00970644474029541
2023-02-21 12:38:20.612446,1.108228,-4851.882457733154,-9.676025390625,-11254239.221418867,-9703.371047973633,-0.009675868034362793
2023-02-21 12:38:20.618588,1.11437,-4848.572731018066,-9.707626342773438,-11290994.465513999,-9703.764915466309,-0.009708493232727052
2023-02-21 12:38:20.625507,1.121289,-4856.49299621582,-9.71133041381836,-11295302.691252336,-9714.167594909668,-0.009714561462402344
2023-02-21 12:38:20.644443,1.140225,-4851.961612701416,-9.757747650146484,-11349290.838300811,-9727.801322937012,-0.009751442909240723
2023-02-21 12:38:20.652446,1.148228,-4869.298934936523,-9.770435333251953,-11364047.95344572,-9754.989624023438,-0.009767046928405762
2023-02-21 12:38:20.659478,1.15526,-4889.039993286133,-9.77973461151123,-11374863.995972628,-9780.99536895752,-0.009782335281372071
2023-02-21 12:38:20.666445,1.162227,-4892.152786254883,-9.750103950500488,-11340400.408513797,-9777.213096618652,-0.009748684883117675
2023-02-21 12:38:20.691441,1.187223,-4879.543781280518,-9.745375633239746,-11334900.876276242,-9769.88410949707,-0.009772484779357911
2023-02-21 12:38:20.699442,1.195224,-4862.875938415527,-9.680044174194336,-11258913.491053611,-9719.132423400879,-0.009715822219848633
2023-02-21 12:38:20.707501,1.203283,-4844.553470611572,-9.705498695373535,-11288519.786929492,-9699.746131896973,-0.009706287384033204
2023-02-21 12:38:20.716488,1.21227,-4855.310916900635,-9.69265365600586,-11273579.64983638,-9710.227012634277,-0.00971133041381836
2023-02-21 12:38:20.725448,1.22123,-4841.992378234863,-9.704947471618652,-11287878.655498812,-9697.933197021484,-0.009705262184143066
2023-02-21 12:38:20.734446,1.230228,-4855.074405670166,-9.693363189697266,-11274404.912439192,-9710.3853225708,-0.009710779190063478
2023-02-21 12:38:20.743451,1.239233,-4841.992378234863,-9.755777359008789,-11346999.181664508,-9704.474449157715,-0.009739701271057128
2023-02-21 12:38:20.751495,1.247277,-4885.808944702148,-9.776582717895508,-11371198.010888899,-9775.715827941895,-0.00977894687652588
2023-02-21 12:38:20.759487,1.255269,-4871.938705444336,-9.77146053314209,-11365240.369168868,-9757.196426391602,-0.009768386840820313
2023-02-21 12:38:20.767497,1.263279,-4889.355182647705,-9.778079986572266,-11372939.492456662,-9779.892921447754,-0.009781074523925782
2023-02-21 12:38:20.776450,1.272232,-4880.765438079834,-9.768071174621582,-11361298.18732694,-9745.769500732422,-0.009762161254882813
2023-02-21 12:38:20.785446,1.281228,-4888.606548309326,-9.777922630310059,-11372756.470508456,-9779.340744018555,-0.009781074523925782
2023-02-21 12:38:20.801444,1.297226,-4853.261947631836,-9.707548141479492,-11290903.509151861,-9707.942008972168,-0.009710069656372071
2023-02-21 12:38:20.810490,1.306272,-4855.941295623779,-9.68879222869873,-11269088.40214984,-9691.944122314453,-0.00967736530303955
2023-02-21 12:38:20.819448,1.31523,-4851.961612701416,-9.707390785217285,-11290720.487203658,-9706.838607788086,-0.009709833145141601
2023-02-21 12:38:20.828449,1.324231,-4854.877471923828,-9.686979293823242,-11266979.767461741,-9689.0287399292,-0.009677206993103028
2023-02-21 12:38:20.837487,1.333269,-4851.212978363037,-9.707232475280762,-11290536.356031524,-9705.42049407959,-0.009709596633911133
