Time,Time Since Start,DMA Voltage,Electrometer Voltage,Electrometer Concentration,Electrospray Voltage,Electrospray Current
2023-02-21 13:08:21.558634,1.001592,-4737.258434295654,-9.512028694152832,-11063493.747000368,-9492.720603942871,-0.009507063865661622
2023-02-21 13:08:21.565650,1.008608,-4769.175052642822,-9.58713150024414,-11150846.240594521,-9563.96198272705,-0.009580039024353029
2023-02-21 13:08:21.571741,1.014699,-4799.357891082764,-9.564592361450195,-11124630.842268096,-9600.606918334961,-0.009573103904724121
2023-02-21 13:08:21.578742,1.0217,-4793.368816375732,-9.600606918334961,-11166519.574704377,-9594.776153564453,-0.00960084342956543
2023-02-21 13:08:21.600646,1.043604,-4792.383670806885,-9.59887409210205,-11164504.114826273,-9592.253684997559,-0.009598715782165528
2023-02-21 13:08:21.606637,1.049595,-4803.416728973389,-9.575547218322754,-11137372.4975349,-9607.542037963867,-0.009605887413024903
2023-02-21 13:08:21.613635,1.056593,-4787.734031677246,-9.55151081085205,-11109415.617640715,-9580.432891845703,-0.009566247940063477
2023-02-21 13:08:21.619662,1.06262,-4771.46053314209,-9.533385276794434,-11088333.70765544,-9540.241241455078,-0.009538586616516114
2023-02-21 13:08:21.632714,1.075672,-4749.040126800537,-9.517544746398926,-11069909.498202875,-9507.773399353027,-0.0095163631439209
2023-02-21 13:08:21.638634,1.081592,-4762.988567352295,-9.528183937072754,-11082284.000349341,-9528.814315795898,-0.009530705451965332
2023-02-21 13:08:21.648713,1.091671,-4741.750240325928,-9.514392852783203,-11066243.513119146,-9496.976852416992,-0.009510215759277343
2023-02-21 13:08:21.665639,1.108597,-4749.630928039551,-9.569320678710938,-11130130.374505654,-9522.194862365723,-0.00955277156829834
2023-02-21 13:08:21.671638,1.114596,-4794.787406921387,-9.601316452026367,-11167344.837307189,-9597.455024719238,-0.009601946830749513
2023-02-21 13:08:21.677712,1.12067,-4803.18021774292,-9.596824645996094,-11162120.392603904,-9606.675148010254,-0.009607778549194337
2023-02-21 13:08:21.696638,1.139596,-4797.033309936523,-9.567429542541504,-11127930.783455417,-9599.504470825195,-0.009601238250732422
2023-02-21 13:08:21.703637,1.146595,-4788.9556884765625,-9.600606918334961,-11166519.574704377,-9590.362548828125,-0.009599188804626466
2023-02-21 13:08:21.710638,1.153596,-4803.652763366699,-9.592411041259766,-11156986.904262755,-9607.463836669922,-0.009609275817871094
2023-02-21 13:08:21.729648,1.172606,-4759.363651275635,-9.524795532226562,-11078342.927731343,-9522.66788482666,-0.009527002334594727
2023-02-21 13:08:21.737652,1.18061,-4746.321201324463,-9.51486587524414,-11066793.688187689,-9494.139671325684,-0.009509585380554198
2023-02-21 13:08:21.745685,1.188643,-4762.003421783447,-9.525346755981445,-11078984.05916202,-9525.740623474121,-0.009527947425842285
2023-02-21 13:08:21.753679,1.196637,-4763.737201690674,-9.502019882202148,-11051852.441870648,-9500.917434692383,-0.009491539001464844
