Time,DMA Voltage,Electrometer Concentration,Time Since Start,Electrometer Voltage,DMA Set Voltage
2023-02-21 12:41:06.466935,-4863.517627716064,-11315534.303450735,1.4921713500000013,-9.728724889755249,0
2023-02-21 12:41:07.526901,-4866.7672300338745,-11316170.410097014,2.49901596,-9.729271793365479,0
2023-02-21 12:41:08.496901,-4866.382627487183,-11317058.576788818,3.49445427,-9.730035409927368,0
2023-02-21 12:41:09.504212,-4866.339321136475,-11321197.091266088,4.494772470000003,-9.73359356880188,0
2023-02-21 12:41:10.500211,-4866.84841632843,-11321462.04049365,5.493893770000003,-9.733821363449097,0
2023-02-21 12:41:11.510213,-4865.887370109558,-11320306.218067901,6.49519752,-9.732827625274659,0
2023-02-21 12:41:12.515211,-4865.47993183136,-11317520.624016237,7.495432920000001,-9.730432662963867,0
2023-02-21 12:41:13.497411,-4865.606780052185,-11315694.75269199,8.493377299999999,-9.728862838745117,0
2023-02-21 12:41:14.498401,-4865.414915084839,-11316736.91294178,9.493285,-9.729758853912353,0
2023-02-21 12:41:15.501769,-4865.220670700073,-11315812.995962776,10.494117679999999,-9.728964500427246,0
2023-02-21 12:41:16.487909,-4865.699815750122,-11319095.300489627,11.492484989999998,-9.731786518096923,0
2023-02-21 12:41:17.490921,-4864.553165435791,-11316520.569906766,12.493142109999999,-9.729572849273682,0
2023-02-21 12:41:18.495169,-4864.519658088684,-11316303.383861564,13.492698639999999,-9.729386119842529,0
2023-02-21 12:41:19.507871,-4864.877867698669,-11317057.74487087,14.495693210000002,-9.73003469467163,0
2023-02-21 12:41:20.502885,-4865.289993286133,-11317645.289693559,15.494852589999999,-9.730539846420289,0
2023-02-21 12:41:21.509874,-4865.600910186768,-11316550.862812258,16.49438057,-9.729598894119263,0
2023-02-21 12:41:22.512123,-4864.8317527771,-11317538.926211057,17.495342470000004,-9.730448398590088,0
2023-02-21 12:41:23.493360,-4865.229716300964,-11317094.437998423,18.492367139999995,-9.730066242218017,0
2023-02-21 12:41:24.491586,-4865.717144012451,-11318914.7853875,19.4927492,-9.731631317138671,0
2023-02-21 12:41:25.500067,-4864.741525650024,-11318533.47856984,20.493573549999994,-9.731303482055663,0
2023-02-21 12:41:27.057184,-4865.4417181015015,-11316455.513923362,21.926423170000007,-9.729516916275024,0
2023-02-21 12:41:27.817195,-4865.189924240112,-11314596.632095005,22.757255169999997,-9.727918710708618,0
2023-02-21 12:41:28.661406,-4864.66902256012,-11319200.78768523,23.543306540000003,-9.731877212524415,0
2023-02-21 12:41:29.499024,-4865.2053117752075,-11315381.319286518,24.507004669999986,-9.72859335899353,0
2023-02-21 12:41:30.511061,-4866.037082672119,-11319337.31096635,25.495353980000008,-9.731994590759278,0
2023-02-21 12:41:31.514062,-4864.432978630066,-11316574.733311199,26.496324219999998,-9.729619417190552,0
2023-02-21 12:41:32.503061,-4864.0890073776245,-11311782.641910763,27.49405679,-9.725499334335327,0
2023-02-21 12:41:33.522308,-4864.020018577576,-11316510.520337975,28.49730652000001,-9.729564208984375,0
2023-02-21 12:41:34.490513,-4865.908250808716,-11319793.789889649,29.492701899999993,-9.732387056350708,0
2023-02-21 12:41:35.500530,-4864.10240650177,-11316203.453877844,30.493556099999992,-9.729300203323364,0
2023-02-21 12:41:36.496744,-4864.178833961487,-11314801.050972791,31.493034129999987,-9.72809446334839,0
2023-02-21 12:41:37.496746,-4863.865985870361,-11314902.833360469,32.49407332000001,-9.728181972503663,0
2023-02-21 12:41:38.495905,-4864.573268890381,-11317730.522460228,33.49277567000001,-9.730613126754761,0
2023-02-21 12:41:39.508907,-4863.698110580444,-11312018.185611986,34.496558419999985,-9.725701847076415,0
2023-02-21 12:41:40.505136,-4864.602837562561,-11317166.837044237,35.495426189999996,-9.73012848854065,0
2023-02-21 12:41:41.503297,-4864.436540603638,-11314319.88072484,36.49379824,-9.727680768966675,0
2023-02-21 12:41:42.499296,-4862.888369560242,-11313001.756653877,37.49316018999999,-9.72654748916626,0
