Time,DMA Voltage,Electrometer Concentration,Time Since Start,Electrometer Voltage,DMA Set Voltage
2023-02-21 12:39:29.039448,-4866.742420196533,-11318591.213675315,39.49339625999998,-9.731353120803833,0
2023-02-21 12:39:30.061453,-4865.19070148468,-11317416.157306649,40.497877319999986,-9.730342845916748,0
2023-02-21 12:39:31.040031,-4865.877909660339,-11318794.71189724,41.49442521000001,-9.73152808189392,0
2023-02-21 12:39:32.046320,-4864.700946807861,-11315117.235253613,42.49482452,-9.72836630821228,0
2023-02-21 12:39:33.055320,-4865.189518928528,-11316508.690118494,43.497286669999994,-9.729562635421752,0
2023-02-21 12:39:34.041323,-4864.02398109436,-11314020.090773677,44.493671920000004,-9.72742301940918,0
2023-02-21 12:39:35.028469,-4865.154066085815,-11314163.069738071,45.493910859999986,-9.727545948028565,0
2023-02-21 12:39:36.043616,-4863.501896858215,-11315355.640752563,46.495016660000005,-9.728571281433105,0
2023-02-21 12:39:37.040645,-4864.663119316101,-11314635.122165322,47.495010429999994,-9.727951803207397,0
2023-02-21 12:39:38.031896,-4865.013394355774,-11313352.781658294,48.49440831000001,-9.72684928894043,0
2023-02-21 12:39:39.054867,-4865.868453979492,-11315916.575293219,49.4976257,-9.729053554534913,0
2023-02-21 12:39:40.034590,-4863.816738128662,-11313261.137577314,50.49425600000001,-9.726770496368408,0
2023-02-21 12:39:41.059589,-4864.183530807495,-11310887.12106432,51.49815530999999,-9.72472939491272,0
2023-02-21 12:39:42.031864,-4863.9581823349,-11314062.25237521,52.49434323,-9.727459268569946,0
2023-02-21 12:39:43.034992,-4863.243012428284,-11313918.341662724,53.49555215000001,-9.727335538864136,0
2023-02-21 12:39:44.037281,-4864.72852230072,-11313757.016134568,54.49477691,-9.727196836471558,0
2023-02-21 12:39:45.041272,-4863.6772203445435,-11312627.759621901,55.49509834999998,-9.726225938796997,0
2023-02-21 12:39:46.033365,-4863.224096298218,-11310612.144452447,56.49341041,-9.724492979049682,0
2023-02-21 12:39:47.047180,-4863.350963592529,-11312191.468574096,57.49491123000003,-9.725850830078125,0
2023-02-21 12:39:48.054491,-4863.644919395447,-11316519.671435388,58.49658745999999,-9.729572076797485,0
2023-02-21 12:39:49.034673,-4862.901363372803,-11307789.923826654,59.49435530999999,-9.722066526412965,0
2023-02-21 12:39:50.039249,-4863.818688392639,-11311631.44359707,60.49499830000001,-9.725369338989259,0
2023-02-21 12:39:51.035695,-4865.042552947998,-11313548.970094519,61.49512331999999,-9.727017965316772,0
2023-02-21 12:39:52.051400,-4863.288726806641,-11312313.350099366,62.49571961999998,-9.725955619812012,0
2023-02-21 12:39:53.063354,-4863.076343536377,-11312150.249812916,63.49901977,-9.725815391540527,0
2023-02-21 12:39:54.034824,-4862.36590385437,-11312623.200711554,64.49479425,-9.726222019195557,0
2023-02-21 12:39:55.047846,-4864.141798019409,-11313153.942176867,65.49619182000002,-9.726678333282472,0
2023-02-21 12:39:56.047148,-4864.018077850342,-11312909.114271365,66.49710164,-9.726467838287354,0
2023-02-21 12:39:57.052890,-4863.417568206787,-11310510.450802682,67.49672754000001,-9.724405546188354,0
2023-02-21 12:39:58.063263,-4863.685522079468,-11311832.157666937,68.49804079,-9.725541906356812,0
2023-02-21 12:39:59.041555,-4861.828446388245,-11311247.419180783,69.49540833000002,-9.725039167404175,0
2023-02-21 12:40:00.047922,-4863.180351257324,-11311699.339193737,70.49660870000001,-9.725427713394165,0
2023-02-21 12:40:01.046313,-4863.512530326843,-11312597.544362087,71.49612664,-9.726199960708618,0
2023-02-21 12:40:02.054721,-4862.570796012878,-11314729.494937157,72.49734434999999,-9.728032941818237,0
2023-02-21 12:40:03.056720,-4864.249773025513,-11312964.209423892,73.49789037000002,-9.72651520729065,0
2023-02-21 12:40:04.058847,-4863.538522720337,-11308946.666908264,74.49739600999996,-9.723061056137086,0
2023-02-21 12:40:05.054351,-4863.340706825256,-11312862.537958603,75.49593483000001,-9.726427793502808,0
2023-02-21 12:40:06.055798,-4862.802467346191,-11310721.203349097,76.49692304000001,-9.724586744308471,0
2023-02-21 12:40:07.055100,-4867.145495414734,-11320675.60072834,77.49642387999995,-9.733145208358765,0
2023-02-21 12:40:08.066199,-4867.9797077178955,-11323380.454370249,78.49970562000001,-9.735470752716065,0
2023-02-21 12:40:09.057872,-4868.343787193298,-11323460.174293993,79.49734493000003,-9.735539293289184,0
