Time,DMA Voltage,Electrometer Concentration,Time Since Start,Electrometer Voltage,DMA Set Voltage
2023-02-21 13:26:43.447764,-4886.613546013832,-11453419.129213488,1.4921266300000002,-9.84727373600006,0
2023-02-21 13:26:44.498345,-4963.130035400391,-11543349.021074051,2.4957091200000003,-9.924592504501343,0
2023-02-21 13:26:45.475062,-4960.090069770813,-11537794.460237395,3.492636470000001,-9.919816875457764,0
2023-02-21 13:26:46.480899,-4956.6430950164795,-11527415.707059823,4.493695930000001,-9.910893564224244,0
2023-02-21 13:26:47.476115,-4952.20428943634,-11517823.438016525,5.493131400000001,-9.902646446228028,0
2023-02-21 13:26:48.480992,-4948.515362739563,-11511580.481717603,6.493346869999999,-9.897278957366943,0
2023-02-21 13:26:49.471778,-4944.899706840515,-11501828.72845786,7.492837319999998,-9.888894720077515,0
2023-02-21 13:26:50.497384,-4941.333684921265,-11494288.800988289,8.49653335,-9.882412137985229,10
2023-02-21 13:26:51.472699,-4936.8996477127075,-11483774.345355304,9.492673780000002,-9.87337215423584,10
2023-02-21 13:26:52.479076,-4933.964076042175,-11477534.982941907,10.494060700000002,-9.86800775527954,10
2023-02-21 13:26:53.482181,-4928.861746788025,-11461697.927380199,11.49387426,-9.85439157485962,10
2023-02-21 13:26:54.481974,-4924.738974571228,-11456869.27595908,12.493885059999993,-9.850240058898926,10
2023-02-21 13:26:55.471815,-4920.020456314087,-11443872.787586952,13.49227158,-9.839066104888916,10
2023-02-21 13:26:56.487245,-4915.097379684448,-11432569.141313303,14.493881530000001,-9.82934760093689,10
2023-02-21 13:26:57.494783,-4911.217322349548,-11423734.006339123,15.49549281,-9.821751441955566,50
2023-02-21 13:26:58.479630,-4904.573531150818,-11405679.700882241,16.493176300000002,-9.806228942871094,50
2023-02-21 13:26:59.482835,-4898.058595657349,-11391254.99796423,17.493430510000003,-9.793827056884766,50
2023-02-21 13:27:00.479206,-4888.329572677612,-11371958.661197878,18.492923199999996,-9.777236700057983,50
2023-02-21 13:27:01.478931,-4870.052680969238,-11329251.354779067,19.492731720000002,-9.740518360137939,50
