Time,DMA Voltage,Electrometer Concentration,Time Since Start,Electrometer Voltage,DMA Set Voltage
2023-02-21 12:26:38.629751,-4881.380348205566,-11352330.489001064,1.4910530999999998,-9.760361042022705,0
2023-02-21 12:26:39.683556,-4881.1266040802,-11351707.193891153,2.4959977299999996,-9.75982515335083,0
2023-02-21 12:26:40.654555,-4882.281904220581,-11353789.739632456,3.4930501599999983,-9.761615657806397,0
2023-02-21 12:26:41.663065,-4882.923789024353,-11358579.900983252,4.492468989999998,-9.765734081268311,0
2023-02-21 12:26:42.661089,-4882.181406021118,-11358225.193355396,5.493245509999998,-9.76542911529541,0
2023-02-21 12:26:43.678293,-4883.145236968994,-11356850.254834807,6.49494008,-9.76424698829651,0
2023-02-21 12:26:44.661804,-4883.643684387207,-11357984.11462677,7.492222380000002,-9.765221843719482,0
2023-02-21 12:26:45.663088,-4883.031358718872,-11358998.821584333,8.492767209999997,-9.766094255447388,0
2023-02-21 12:26:46.655356,-4882.303977012634,-11359151.872301988,9.49129332,-9.766225843429565,0
2023-02-21 12:26:47.669333,-4881.610884666443,-11353552.376803994,10.493178100000002,-9.761411581039429,0
2023-02-21 12:26:48.660405,-4881.1715269088745,-11355832.841370862,11.492223270000004,-9.763372249603272,0
