Time,DMA Voltage,Electrometer Concentration,Time Since Start,Electrometer Voltage,DMA Set Voltage
2023-02-21 12:28:34.512862,-4885.246229171753,-11362987.834860526,1.4916798900000003,-9.769523878097534,0
2023-02-21 12:28:35.577146,-4886.563844680786,-11368501.287858376,2.498654720000002,-9.774264163970948,0
2023-02-21 12:28:36.547746,-4888.016653060913,-11370948.54642738,3.495056330000001,-9.776368236541748,0
2023-02-21 12:28:37.567869,-4885.998439788818,-11366038.28940184,4.496340499999998,-9.772146558761596,0
2023-02-21 12:28:38.540162,-4885.855002403259,-11364744.06910653,5.492667129999998,-9.7710338306427,0
2023-02-21 12:28:39.542357,-4886.689171791077,-11366083.26843214,6.493590489999997,-9.772185230255127,0
2023-02-21 12:28:40.541671,-4886.167073249817,-11368285.876571467,7.493343710000002,-9.7740789604187,0
2023-02-21 12:28:41.555815,-4886.303820610046,-11367137.253009014,8.49467166,-9.773091411590576,0
2023-02-21 12:28:43.092831,-4886.673827171326,-11361495.662462931,9.902676079999997,-9.768240957260131,0
2023-02-21 12:28:43.815831,-4885.801801681519,-11365524.075373061,10.642882120000001,-9.771704454421997,0
2023-02-21 12:28:44.651152,-4887.237648963928,-11367691.964803426,11.520600940000001,-9.773568334579467,0
2023-02-21 12:28:45.541134,-4886.17889881134,-11367910.914514678,12.493199640000006,-9.773756580352783,0
