Time,Time Since Start,DMA Voltage,Electrometer Voltage,Electrometer Concentration,Electrospray Voltage,Electrospray Current
2023-02-21 12:26:38.629751,1.00095,-4863.664150238037,-9.723782539367676,-11309785.8280869,-9732.529640197754,-0.009736706733703613
2023-02-21 12:26:38.635751,1.00695,-4851.173400878906,-9.727643966674805,-11314277.07577344,-9713.616371154785,-0.009724570274353028
2023-02-21 12:26:38.641757,1.012956,-4868.471622467041,-9.73686408996582,-11325001.052714283,-9738.44051361084,-0.009739779472351075
2023-02-21 12:26:38.651758,1.022957,-4855.350017547607,-9.718581199645996,-11303736.120780803,-9696.988105773926,-0.009711173057556153
2023-02-21 12:26:38.677842,1.049041,-4895.462512969971,-9.800933837890625,-11399520.934679493,-9796.756744384766,-0.009801721572875977
2023-02-21 12:26:38.683841,1.05504,-4903.343200683594,-9.794944763183594,-11392555.008408446,-9807.711601257324,-0.00980889320373535
2023-02-21 12:26:38.689843,1.061042,-4886.557579040527,-9.795811653137207,-11393563.292959463,-9783.202171325684,-0.009793210983276368
2023-02-21 12:26:38.694877,1.066076,-4902.673721313477,-9.804637908935547,-11403829.160417829,-9805.977821350098,-0.009807553291320801
2023-02-21 12:26:38.700841,1.07204,-4904.367923736572,-9.803691864013672,-11402728.810280746,-9807.948112487793,-0.009808578491210938
2023-02-21 12:26:38.714840,1.086039,-4866.580009460449,-9.736391067504883,-11324450.877645742,-9734.579086303711,-0.00973820400238037
2023-02-21 12:26:38.720840,1.092039,-4869.889736175537,-9.701164245605469,-11283478.36417441,-9741.04118347168,-0.009726383209228516
2023-02-21 12:26:38.730841,1.10204,-4862.797260284424,-9.732450485229492,-11319867.564373136,-9729.455947875977,-0.009733712196350098
2023-02-21 12:26:38.745840,1.117039,-4855.429172515869,-9.728983879089355,-11315835.535392998,-9720.787048339844,-0.009728352546691894
2023-02-21 12:26:38.751840,1.123039,-4868.353366851807,-9.735760688781738,-11323717.680628996,-9736.706733703613,-0.009738518714904786
2023-02-21 12:26:38.757844,1.129043,-4872.293472290039,-9.75483226776123,-11345899.940751353,-9759.481430053711,-0.009748606681823731
2023-02-21 12:26:38.776842,1.148041,-4896.723747253418,-9.77902603149414,-11374039.842593744,-9770.514488220215,-0.009769647598266602
2023-02-21 12:26:38.782856,1.154055,-4897.944927215576,-9.802667617797852,-11401537.503781525,-9800.618171691895,-0.009804322242736817
2023-02-21 12:26:38.788862,1.160061,-4903.658390045166,-9.806922912597656,-11406486.86095054,-9808.183670043945,-0.009809996604919434
2023-02-21 12:26:38.808877,1.180076,-4886.833190917969,-9.736470222473145,-11324542.943231808,-9759.481430053711,-0.009752546310424805
2023-02-21 12:26:38.814877,1.186076,-4854.404449462891,-9.727643966674805,-11314277.07577344,-9715.113639831543,-0.009724570274353028
2023-02-21 12:26:38.820876,1.192075,-4867.840766906738,-9.737100601196289,-11325276.140248554,-9738.518714904785,-0.009740252494812012
2023-02-21 12:26:38.839851,1.21105,-4862.009525299072,-9.732766151428223,-11320234.717493473,-9729.377746582031,-0.009734342575073242
2023-02-21 12:26:38.845884,1.217083,-4869.653701782227,-9.719526290893555,-11304835.361693956,-9738.597869873047,-0.009739937782287598
2023-02-21 12:26:38.851877,1.223076,-4853.301048278809,-9.728352546691895,-11315101.229152324,-9716.137886047363,-0.009726146697998048
2023-02-21 12:26:38.870858,1.242057,-4886.478900909424,-9.797860145568848,-11395945.905957904,-9787.221908569336,-0.009795811653137207
2023-02-21 12:26:38.877849,1.249048,-4903.067588806152,-9.805347442626953,-11404654.42302064,-9806.52904510498,-0.009808026313781738
2023-02-21 12:26:38.883842,1.255041,-4905.116558074951,-9.77248477935791,-11366431.675668089,-9806.449890136719,-0.00977839469909668
2023-02-21 12:26:38.889845,1.261044,-4895.541667938232,-9.803061485290527,-11401995.613264,-9798.490524291992,-0.009803534507751465
2023-02-21 12:26:38.902923,1.274122,-4898.575782775879,-9.780680656433105,-11375964.34610971,-9775.636672973633,-0.009771775245666504
2023-02-21 12:26:38.908865,1.280064,-4888.961315155029,-9.74726676940918,-11337100.467326479,-9764.052391052246,-0.009755620002746582
2023-02-21 12:26:38.918916,1.290115,-4867.486476898193,-9.700061798095703,-11282196.101313053,-9736.706733703613,-0.009720314979553222
2023-02-21 12:26:38.934885,1.306084,-4864.846229553223,-9.704317092895508,-11287145.458482066,-9732.686996459961,-0.009736784934997559
2023-02-21 12:26:38.942890,1.314089,-4857.950687408447,-9.731741905212402,-11319043.410994252,-9724.884986877441,-0.009731978416442872
2023-02-21 12:26:38.950856,1.322055,-4868.156433105469,-9.735681533813477,-11323625.615042929,-9736.706733703613,-0.009738912582397462
2023-02-21 12:26:38.958889,1.330088,-4862.442493438721,-9.788009643554688,-11384488.732000316,-9753.098487854004,-0.00977839469909668
2023-02-21 12:26:38.982851,1.35405,-4896.644592285156,-9.802431106567383,-11401262.416247256,-9799.593925476074,-0.009803850173950196
2023-02-21 12:26:38.991892,1.363091,-4902.909755706787,-9.778473854064941,-11373397.601939136,-9796.36287689209,-0.009770198822021485
2023-02-21 12:26:38.999854,1.371053,-4898.930072784424,-9.803061485290527,-11401995.613264,-9802.351951599121,-0.009805425643920899
2023-02-21 12:26:39.007851,1.37905,-4901.806831359863,-9.714010238647461,-11298419.61049145,-9778.631210327148,-0.009755540847778322
2023-02-21 12:26:39.015852,1.387051,-4862.994194030762,-9.73426342010498,-11321976.199061234,-9731.505393981934,-0.009735603332519532
2023-02-21 12:26:39.023855,1.395054,-4868.707656860352,-9.734106063842773,-11321793.17711303,-9738.755226135254,-0.009739701271057128
2023-02-21 12:26:39.031849,1.403048,-4852.907180786133,-9.729771614074707,-11316751.754357949,-9718.265533447266,-0.009728668212890625
2023-02-21 12:26:39.039853,1.411052,-4867.959022521973,-9.735209465026855,-11323076.549198316,-9738.12484741211,-0.009740095138549804
2023-02-21 12:26:39.061857,1.433056,-4890.222072601318,-9.76468276977539,-11357357.114708941,-9791.47720336914,-0.009793604850769043
2023-02-21 12:26:39.069850,1.441049,-4892.428874969482,-9.801800727844238,-11400529.21923051,-9795.575141906738,-0.00980180072784424
2023-02-21 12:26:39.077853,1.449052,-4903.224945068359,-9.796126365661621,-11393929.33685587,-9807.002067565918,-0.009808262825012206
2023-02-21 12:26:39.085856,1.457055,-4887.581825256348,-9.79998779296875,-11398420.58454241,-9789.11304473877,-0.009799042701721192
2023-02-21 12:26:39.093855,1.465054,-4903.067588806152,-9.805819511413574,-11405203.488865254,-9806.76555633545,-0.009808656692504882
2023-02-21 12:26:39.100905,1.472104,-4900.4669189453125,-9.78911304473877,-11385772.104085602,-9771.932601928711,-0.00978131103515625
2023-02-21 12:26:39.108847,1.480046,-4894.083499908447,-9.745296478271484,-11334808.810690176,-9766.337394714355,-0.009755540847778322
2023-02-21 12:26:39.125848,1.497047,-4861.4182472229,-9.733081817626953,-11320601.87061381,-9729.219436645508,-0.00973449993133545
2023-02-21 12:26:39.133891,1.50509,-4868.5503005981445,-9.700928688049316,-11283204.385864068,-9737.021446228027,-0.009733317375183105
2023-02-21 12:26:39.141858,1.513057,-4861.181735992432,-9.733160018920898,-11320692.826975947,-9729.377746582031,-0.009734342575073242
2023-02-21 12:26:39.149893,1.521092,-4868.983745574951,-9.726855278015137,-11313359.747584563,-9738.597869873047,-0.009739228248596191
2023-02-21 12:26:39.173856,1.545055,-4886.439323425293,-9.792344093322754,-11389530.154755397,-9769.726753234863,-0.0097861967086792
2023-02-21 12:26:39.181851,1.55305,-4901.333808898926,-9.803691864013672,-11402728.810280746,-9805.031776428223,-0.009806922912597656
2023-02-21 12:26:39.189848,1.561047,-4903.382778167725,-9.783675193786621,-11379447.309245234,-9790.373802185059,-0.009773351669311524
2023-02-21 12:26:39.197902,1.569101,-4899.954795837402,-9.803455352783203,-11402453.722746477,-9803.534507751465,-0.009806214332580566
2023-02-21 12:26:39.205907,1.577106,-4903.461456298828,-9.723466873168945,-11309418.674966563,-9806.214332580566,-0.009770041465759277
2023-02-21 12:26:39.213849,1.585048,-4865.594863891602,-9.7352876663208,-11323167.505560454,-9734.342575073242,-0.009737337112426758
2023-02-21 12:26:39.221859,1.593058,-4868.628978729248,-9.735366821289062,-11323259.57114652,-9738.912582397461,-0.009740725517272949
2023-02-21 12:26:39.229853,1.601052,-4852.355480194092,-9.729692459106445,-11316659.688771881,-9717.714309692383,-0.009727643966674806
2023-02-21 12:26:39.253189,1.624388,-4861.536502838135,-9.747108459472656,-11336916.336154345,-9730.716705322266,-0.009735051155090333
2023-02-21 12:26:39.261183,1.632382,-4892.192363739014,-9.773115158081055,-11367164.872684835,-9791.398048400879,-0.009765233993530274
2023-02-21 12:26:39.269182,1.640381,-4896.368980407715,-9.803297996520996,-11402270.700798271,-9799.752235412598,-0.009804558753967286
2023-02-21 12:26:39.277188,1.648387,-4903.855800628662,-9.774848937988281,-11369181.441786867,-9806.922912597656,-0.009807395935058593
2023-02-21 12:26:39.284562,1.655761,-4892.349720001221,-9.80156421661377,-11400254.13169624,-9793.998718261719,-0.009801643371582031
2023-02-21 12:26:39.292570,1.663769,-4903.658390045166,-9.804401397705078,-11403554.07288356,-9806.922912597656,-0.009808420181274414
2023-02-21 12:26:39.300521,1.67172,-4885.375499725342,-9.797860145568848,-11395945.905957904,-9781.704902648926,-0.009794156074523925
2023-02-21 12:26:39.315522,1.686721,-4868.825912475586,-9.710779190063477,-11294661.559821656,-9728.983879089355,-0.009700770378112792
2023-02-21 12:26:39.323520,1.694719,-4864.294528961182,-9.734814643859863,-11322617.330491913,-9734.184265136719,-0.009737021446228029
2023-02-21 12:26:39.331519,1.702718,-4869.771957397461,-9.718265533447266,-11303368.967660466,-9739.307403564453,-0.00974048900604248
2023-02-21 12:26:39.346574,1.717773,-4864.412784576416,-9.733553886413574,-11321150.936458422,-9732.766151428223,-0.009736233711242676
2023-02-21 12:26:39.354567,1.725766,-4851.409912109375,-9.74726676940918,-11337100.467326479,-9706.917762756348,-0.009721653938293457
2023-02-21 12:26:39.361519,1.732718,-4891.2858963012695,-9.800224304199219,-11398695.672076682,-9793.841361999512,-0.009800382614135742
2023-02-21 12:26:39.369519,1.740718,-4901.688575744629,-9.778473854064941,-11373397.601939136,-9798.333168029785,-0.00976988410949707
2023-02-21 12:26:39.393517,1.764716,-4891.167640686035,-9.800697326660156,-11399245.847145222,-9791.871070861816,-0.009799593925476075
2023-02-21 12:26:39.400513,1.771712,-4903.658390045166,-9.805583000183105,-11404928.401330983,-9807.78980255127,-0.009808735847473144
2023-02-21 12:26:39.406512,1.777711,-4904.407501220703,-9.739385604858398,-11327933.840781266,-9795.811653137207,-0.009754438400268555
2023-02-21 12:26:39.412513,1.783712,-4871.54483795166,-9.738912582397461,-11327383.665712724,-9741.198539733887,-0.00974182891845703
2023-02-21 12:26:39.423545,1.794744,-4865.870952606201,-9.70352840423584,-11286228.130293189,-9730.165481567383,-0.009705971717834473
2023-02-21 12:26:39.429548,1.800747,-4862.048625946045,-9.734893798828125,-11322709.39607798,-9730.244636535645,-0.00973552417755127
2023-02-21 12:26:39.439547,1.810746,-4866.264820098877,-9.723466873168945,-11309418.674966563,-9735.997200012207,-0.009738991737365723
2023-02-21 12:26:39.455552,1.826751,-4864.097595214844,-9.771302223205566,-11365056.237996735,-9733.396530151367,-0.009755699157714844
2023-02-21 12:26:39.462513,1.833712,-4885.612010955811,-9.788719177246094,-11385313.994603127,-9763.501167297363,-0.009780444145202637
2023-02-21 12:26:39.468613,1.839812,-4900.230407714844,-9.804401397705078,-11403554.07288356,-9803.850173950195,-0.009807081222534179
