Time,Time Since Start,DMA Voltage,Electrometer Voltage,Electrometer Concentration,Electrospray Voltage,Electrospray Current
2023-02-21 12:20:19.778910,1.000984,-4810.5878829956055,-9.602577209472656,-11168811.23134068,-9604.074478149414,-0.009592490196228027
2023-02-21 12:20:19.785891,1.007965,-4810.233116149902,-9.6292142868042,-11199792.964887915,-9626.297950744629,-0.009630711555480957
2023-02-21 12:20:19.791929,1.014003,-4815.986156463623,-9.631184577941895,-11202084.621524218,-9632.760047912598,-0.009634652137756348
2023-02-21 12:20:19.798900,1.020974,-4801.288604736328,-9.618023872375488,-11186777.33131077,-9600.213050842285,-0.009612743377685546
2023-02-21 12:20:19.814892,1.036966,-4815.474033355713,-9.660264015197754,-11235907.077552369,-9634.17911529541,-0.009641271591186523
2023-02-21 12:20:19.821897,1.043971,-4843.410968780518,-9.700613021850586,-11282837.23274373,-9694.860458374023,-0.009700770378112792
2023-02-21 12:20:19.827993,1.050067,-4852.276802062988,-9.704790115356445,-11287695.633550609,-9706.917762756348,-0.009707626342773437
2023-02-21 12:20:19.844893,1.066967,-4846.957206726074,-9.70226764678955,-11284761.736259697,-9699.666976928711,-0.009703292846679689
2023-02-21 12:20:19.851894,1.073968,-4851.25207901001,-9.68453598022461,-11264137.935756896,-9670.903205871582,-0.009676576614379883
2023-02-21 12:20:19.858895,1.080969,-4849.242687225342,-9.703450202941895,-11286137.173931051,-9701.79557800293,-0.00970542049407959
2023-02-21 12:20:19.876899,1.098973,-4807.514667510986,-9.628110885620117,-11198509.592802629,-9622.594833374023,-0.00962889862060547
2023-02-21 12:20:19.882892,1.104966,-4817.562580108643,-9.632051467895508,-11203092.906075235,-9634.888648986816,-0.009635991096496582
2023-02-21 12:20:19.888891,1.110965,-4803.96842956543,-9.617630004882812,-11186319.221828295,-9600.292205810547,-0.009612822532653808
2023-02-21 12:20:19.907967,1.130041,-4792.738437652588,-9.61983585357666,-11188884.856774941,-9601.079940795898,-0.009615423202514649
2023-02-21 12:20:19.914893,1.136967,-4817.838191986084,-9.686821937561035,-11266796.745513536,-9661.524772644043,-0.009679335594177246
2023-02-21 12:20:19.921894,1.143968,-4849.754810333252,-9.664677619934082,-11241040.565893516,-9702.740669250488,-0.009689343452453614
2023-02-21 12:20:19.927893,1.149967,-4841.12548828125,-9.700455665588379,-11282654.210795527,-9693.126678466797,-0.009699903488159179
2023-02-21 12:20:19.939964,1.162038,-4849.557876586914,-9.667750358581543,-11244614.48539118,-9699.036598205566,-0.009673030853271484
2023-02-21 12:20:19.955897,1.177971,-4848.217964172363,-9.674528121948242,-11252497.739851104,-9700.928688049316,-0.009703056335449219
2023-02-21 12:20:19.962895,1.184969,-4838.721752166748,-9.655929565429688,-11230865.654797288,-9686.821937561035,-0.009672794342041015
2023-02-21 12:20:19.969895,1.191969,-4823.748588562012,-9.635360717773438,-11206941.913107168,-9641.42894744873,-0.009639853477478028
2023-02-21 12:20:19.987949,1.210023,-4810.745716094971,-9.628662109375,-11199150.724233307,-9625.983238220215,-0.009630395889282228
2023-02-21 12:20:19.995126,1.2172,-4816.143989562988,-9.60604476928711,-11172844.369544746,-9612.192153930664,-0.009596667289733888
2023-02-21 12:20:20.002113,1.224187,-4811.730861663818,-9.629293441772461,-11199885.030473981,-9627.323150634766,-0.009630948066711425
2023-02-21 12:20:20.009116,1.23119,-4816.853046417236,-9.630790710449219,-11201626.512041744,-9633.548736572266,-0.009635360717773437
2023-02-21 12:20:20.020116,1.24219,-4835.41202545166,-9.696672439575195,-11278253.919471124,-9685.088157653809,-0.009694781303405762
2023-02-21 12:20:20.035168,1.257242,-4835.175514221191,-9.697224617004395,-11278896.160125732,-9684.615135192871,-0.00969501781463623
2023-02-21 12:20:20.042147,1.264221,-4852.118968963623,-9.704631805419922,-11287511.502378475,-9705.262184143066,-0.009707548141479493
2023-02-21 12:20:20.049121,1.271195,-4854.089260101318,-9.680280685424805,-11259188.578587882,-9682.408332824707,-0.009671297073364258
2023-02-21 12:20:20.067116,1.28919,-4826.979637145996,-9.613767623901367,-11181826.864917826,-9615.580558776855,-0.009607542037963868
2023-02-21 12:20:20.074112,1.296186,-4813.543319702148,-9.630790710449219,-11201626.512041744,-9630.317687988281,-0.009633075714111327
2023-02-21 12:20:20.081156,1.30323,-4817.246913909912,-9.627323150634766,-11197593.373837678,-9635.676383972168,-0.009635833740234375
2023-02-21 12:20:20.088129,1.310203,-4798.451900482178,-9.622673034667969,-11192184.79796226,-9608.488082885742,-0.009619835853576661
2023-02-21 12:20:20.112171,1.334245,-4808.1841468811035,-9.668380737304688,-11245347.682407925,-9623.933792114258,-0.009647339820861817
2023-02-21 12:20:20.120120,1.342194,-4845.341682434082,-9.669169425964355,-11246265.010596802,-9692.10147857666,-0.009664913177490235
2023-02-21 12:20:20.128163,1.350237,-4845.105171203613,-9.700770378112793,-11283020.254691936,-9697.539329528809,-0.009702031135559081
2023-02-21 12:20:20.135173,1.357247,-4852.395057678223,-9.683197021484375,-11262580.585361268,-9704.947471618652,-0.009705971717834473
2023-02-21 12:20:20.143121,1.365195,-4837.618827819824,-9.698485374450684,-11280362.554159224,-9687.609672546387,-0.0096973819732666
2023-02-21 12:20:20.150118,1.372192,-4852.670669555664,-9.703213691711426,-11285862.08639678,-9705.498695373535,-0.009706365585327148
2023-02-21 12:20:20.158115,1.380189,-4848.454475402832,-9.68587589263916,-11265696.395376455,-9668.853759765625,-0.009677838325500489
2023-02-21 12:20:20.175115,1.397189,-4813.070297241211,-9.60840892791748,-11175594.135663524,-9589.73217010498,-0.009597928047180177
2023-02-21 12:20:20.182113,1.404187,-4812.7946853637695,-9.629371643066406,-11199975.986836119,-9629.293441772461,-0.009631657600402832
2023-02-21 12:20:20.189155,1.411229,-4816.577434539795,-9.62275218963623,-11192276.863548325,-9633.469581604004,-0.009634572982788086
2023-02-21 12:20:20.206289,1.428363,-4811.100006103516,-9.625589370727539,-11195576.804735646,-9626.770973205566,-0.009630395889282228
2023-02-21 12:20:20.214114,1.436188,-4796.718120574951,-9.671611785888672,-11249105.733077718,-9616.841316223145,-0.009652304649353027
2023-02-21 12:20:20.221117,1.443191,-4845.8147048950195,-9.700613021850586,-11282837.23274373,-9697.381973266602,-0.009701873779296875
2023-02-21 12:20:20.228143,1.450217,-4852.158546447754,-9.666646957397461,-11243331.113305891,-9705.971717834473,-0.009689659118652345
2023-02-21 12:20:20.238184,1.460258,-4847.390651702881,-9.702425956726074,-11284945.86743183,-9699.430465698242,-0.009703686714172363
2023-02-21 12:20:20.255123,1.477197,-4843.72615814209,-9.700061798095703,-11282196.101313053,-9695.332527160645,-0.009701086044311524
2023-02-21 12:20:20.262121,1.484195,-4852.118968963623,-9.659476280212402,-11234990.85858742,-9705.971717834473,-0.009702189445495606
2023-02-21 12:20:20.269120,1.491194,-4811.612606048584,-9.629844665527344,-11200526.161904661,-9625.904083251953,-0.009630948066711425
2023-02-21 12:20:20.287159,1.509233,-4794.984340667725,-9.620466232299805,-11189618.053791685,-9604.78401184082,-0.009617077827453612
2023-02-21 12:20:20.293111,1.515185,-4814.134120941162,-9.631499290466309,-11202450.665420627,-9631.184577941895,-0.00963386344909668
2023-02-21 12:20:20.299118,1.521192,-4818.192958831787,-9.595406532287598,-11160470.976622209,-9635.75553894043,-0.009625352859497071
2023-02-21 12:20:20.317147,1.539221,-4830.447196960449,-9.654195785522461,-11228849.085695256,-9676.655769348145,-0.009679729461669923
2023-02-21 12:20:20.324114,1.546188,-4838.446140289307,-9.69730281829834,-11278987.11648787,-9688.555717468262,-0.009696199417114259
2023-02-21 12:20:20.330203,1.552277,-4852.118968963623,-9.7041597366333,-11286962.436533863,-9705.893516540527,-0.009707075119018554
2023-02-21 12:20:20.349124,1.571198,-4846.917629241943,-9.701559066772461,-11283937.582880814,-9699.352264404297,-0.009703056335449219
2023-02-21 12:20:20.356117,1.578191,-4850.148677825928,-9.681857109069824,-11261022.125741709,-9671.927452087402,-0.009674291610717773
2023-02-21 12:20:20.362110,1.584184,-4847.942352294922,-9.677916526794434,-11256438.812469102,-9701.086044311523,-0.00970045566558838
2023-02-21 12:20:20.368110,1.590184,-4831.668853759766,-9.639458656311035,-11211708.248327978,-9651.752471923828,-0.009646472930908204
2023-02-21 12:20:20.380200,1.602274,-4806.686878204346,-9.627323150634766,-11197593.373837678,-9621.806144714355,-0.009627717018127441
2023-02-21 12:20:20.396193,1.618267,-4800.146102905273,-9.623697280883789,-11193376.10446148,-9613.61026763916,-0.009622515678405762
2023-02-21 12:20:20.403114,1.625188,-4815.63138961792,-9.630160331726074,-11200893.315024998,-9631.735801696777,-0.009633233070373535
2023-02-21 12:20:20.410113,1.632187,-4815.11926651001,-9.607305526733398,-11174310.763578238,-9602.262496948242,-0.009598558425903321
2023-02-21 12:20:20.426182,1.648256,-4845.578193664551,-9.670981407165527,-11248372.536060972,-9685.402870178223,-0.009662391662597657
2023-02-21 12:20:20.434113,1.656187,-4846.011638641357,-9.700455665588379,-11282654.210795527,-9697.461128234863,-0.009701637268066407
2023-02-21 12:20:20.440174,1.662248,-4852.591991424561,-9.703213691711426,-11285862.08639678,-9705.657005310059,-0.009706602096557618
2023-02-21 12:20:20.447115,1.669189,-4835.727214813232,-9.691550254821777,-11272296.277751094,-9675.00114440918,-0.00968745231628418
2023-02-21 12:20:20.458163,1.680237,-4848.690986633301,-9.701559066772461,-11283937.582880814,-9699.666976928711,-0.009703686714172363
2023-02-21 12:20:20.475124,1.697198,-4812.164306640625,-9.627480506896973,-11197776.395785883,-9626.37710571289,-0.009630081176757812
2023-02-21 12:20:20.482166,1.70424,-4805.701732635498,-9.615580558776855,-11183935.499605926,-9593.35708618164,-0.009609118461608886
2023-02-21 12:20:20.490158,1.712232,-4813.109874725342,-9.627795219421387,-11198142.439682292,-9628.662109375,-0.009630790710449219
2023-02-21 12:20:20.498121,1.720195,-4815.316200256348,-9.593987464904785,-11158820.451416584,-9629.371643066406,-0.009600686073303224
2023-02-21 12:20:20.520121,1.742195,-4824.6941566467285,-9.690526008605957,-11271104.971251873,-9671.84829711914,-0.009685955047607423
2023-02-21 12:20:20.528170,1.750244,-4848.966598510742,-9.701400756835938,-11283753.451708682,-9701.559066772461,-0.009703528404235839
2023-02-21 12:20:20.536118,1.758192,-4846.445083618164,-9.6884765625,-11268721.249029502,-9665.307998657227,-0.009680753707885742
2023-02-21 12:20:20.544117,1.766191,-4849.006175994873,-9.701952934265137,-11284395.692363288,-9701.79557800293,-0.00970408058166504
2023-02-21 12:20:20.552123,1.774197,-4852.395057678223,-9.671060562133789,-11248464.60164704,-9699.115753173828,-0.009668696403503419
2023-02-21 12:20:20.560125,1.782199,-4845.53861618042,-9.693914413452148,-11275046.043869872,-9697.30281829834,-0.00970179557800293
2023-02-21 12:20:20.568125,1.790199,-4829.422950744629,-9.602025985717773,-11168170.099910002,-9645.369529724121,-0.00963804054260254
2023-02-21 12:20:20.583117,1.805191,-4810.863971710205,-9.626219749450684,-11196310.001752391,-9625.273704528809,-0.009628662109375
2023-02-21 12:20:20.591120,1.813194,-4795.614719390869,-9.618968963623047,-11187876.572223924,-9600.213050842285,-0.00961463451385498
2023-02-21 12:20:20.599130,1.821204,-4813.937187194824,-9.628504753112793,-11198967.702285103,-9629.293441772461,-0.009630948066711425
2023-02-21 12:20:20.614299,1.836373,-4805.701732635498,-9.677916526794434,-11256438.812469102,-9639.223098754883,-0.009666568756103517
2023-02-21 12:20:20.621113,1.843187,-4846.799373626709,-9.697539329528809,-11279262.204022141,-9698.248863220215,-0.009701716423034667
2023-02-21 12:20:20.627193,1.849267,-4833.205699920654,-9.690840721130371,-11271471.015148282,-9673.975944519043,-0.009686191558837891
2023-02-21 12:20:20.646192,1.868266,-4827.689170837402,-9.691786766052246,-11272571.365285365,-9674.134254455566,-0.009687846183776857
2023-02-21 12:20:20.653135,1.875209,-4850.582122802734,-9.70250415802002,-11285036.823793968,-9702.81982421875,-0.00970486831665039
2023-02-21 12:20:20.659138,1.881212,-4853.182792663574,-9.66585922241211,-11242414.894340942,-9706.44474029541,-0.00969501781463623
2023-02-21 12:20:20.679123,1.901197,-4810.903072357178,-9.59824275970459,-11163769.808585599,-9606.754302978516,-0.009589968681335449
2023-02-21 12:20:20.686119,1.908193,-4809.6818923950195,-9.626534461975098,-11196676.0456488,-9624.170303344727,-0.009628504753112794
2023-02-21 12:20:20.693117,1.915191,-4815.277099609375,-9.629608154296875,-11200251.07437039,-9630.868911743164,-0.009632760047912598
2023-02-21 12:20:20.699119,1.921193,-4800.3034591674805,-9.617471694946289,-11186135.090656161,-9600.055694580078,-0.00961337375640869
2023-02-21 12:20:20.710186,1.93226,-4810.5878829956055,-9.63622760772705,-11207950.197658183,-9625.904083251953,-0.009629293441772461
2023-02-21 12:20:20.717421,1.939495,-4818.153381347656,-9.686034202575684,-11265880.526548587,-9658.530235290527,-0.009678310394287109
2023-02-21 12:20:20.742408,1.964482,-4843.883991241455,-9.698012351989746,-11279812.379090682,-9693.835258483887,-0.009699430465698242
2023-02-21 12:20:20.749410,1.971484,-4851.803779602051,-9.663968086242676,-11240215.303290704,-9703.607559204102,-0.009681541442871094
2023-02-21 12:20:20.756446,1.97852,-4843.017101287842,-9.69864273071289,-11280545.576107427,-9693.67790222168,-0.009699352264404297
2023-02-21 12:20:20.763409,1.985483,-4851.922035217285,-9.660027503967285,-11235631.990018098,-9702.189445495605,-0.009680753707885742
2023-02-21 12:20:20.827425,2.049499,-4831.747531890869,-9.691471099853516,-11272204.212165028,-9678.546905517578,-0.009688870429992676
2023-02-21 12:20:20.834410,2.056484,-4850.188255310059,-9.700533866882324,-11282745.167157665,-9700.928688049316,-0.00970281982421875
2023-02-21 12:20:20.841406,2.06348,-4852.118968963623,-9.67570972442627,-11253872.06829853,-9684.53598022461,-0.009666332244873047
2023-02-21 12:20:20.847510,2.069584,-4846.32682800293,-9.698958396911621,-11280912.729227765,-9698.169708251953,-0.009701086044311524
2023-02-21 12:20:20.854475,2.076549,-4852.513313293457,-9.702661514282227,-11285219.845742172,-9705.183982849121,-0.009706208229064942
2023-02-21 12:20:20.861446,2.08352,-4834.466457366943,-9.672321319580078,-11249930.995680531,-9673.030853271484,-0.009685639381408692
2023-02-21 12:20:20.867407,2.089481,-4827.6495933532715,-9.634021759033203,-11205384.562711539,-9645.60604095459,-0.009640010833740234
2023-02-21 12:20:20.874438,2.096512,-4818.626403808594,-9.618496894836426,-11187327.506379312,-9636.149406433105,-0.009636306762695312
2023-02-21 12:20:20.880448,2.102522,-4798.530578613281,-9.621254920959473,-11190535.381980564,-9609.512329101562,-0.00961912727355957
2023-02-21 12:20:20.886469,2.108543,-4814.961910247803,-9.629450798034668,-11200068.052422186,-9630.23853302002,-0.009632208824157714
2023-02-21 12:20:20.893418,2.115492,-4815.789222717285,-9.590441703796387,-11154696.356850382,-9631.814956665039,-0.009620308876037598
2023-02-21 12:20:20.899410,2.121484,-4804.3622970581055,-9.623697280883789,-11193376.10446148,-9616.999626159668,-0.009623619079589845
