Time,DMA Voltage,Electrometer Concentration,Time Since Start,Electrometer Voltage,DMA Set Voltage
2023-02-21 13:08:32.670199,-4780.525574684143,-11120590.882336874,1.49128687,-9.561118936538696,0
2023-02-21 13:08:33.719200,-4780.124449729919,-11122666.972394912,2.495615229999999,-9.562903890609741,0
2023-02-21 13:08:34.690199,-4779.398622512817,-11119777.843381748,3.4920602599999997,-9.560419912338256,0
2023-02-21 13:08:35.711225,-4781.289210319519,-11124470.869993128,4.493939540000001,-9.564454822540283,0
2023-02-21 13:08:36.710199,-4780.405807495117,-11124286.627898602,5.49340438,-9.564296417236328,0
2023-02-21 13:08:37.704506,-4780.299410820007,-11122512.102550011,6.492809579999999,-9.562770738601685,0
2023-02-21 13:08:38.707506,-4780.021605491638,-11119609.141514463,7.493003900000003,-9.560274868011474,0
2023-02-21 13:08:39.693853,-4780.516133308411,-11121966.697144363,8.49234733,-9.562301816940307,0
2023-02-21 13:08:40.697907,-4780.521230697632,-11121663.324399905,9.491787180000001,-9.56204098701477,0
2023-02-21 13:08:41.710386,-4780.05274772644,-11118480.816749908,10.494979569999993,-9.55930477142334,0
2023-02-21 13:08:42.711760,-4781.015753746033,-11121012.498352095,11.494179470000006,-9.561481428146362,0
2023-02-21 13:08:43.702512,-4782.417368888855,-11125078.53613788,12.492448340000001,-9.56497727394104,0
2023-02-21 13:08:44.719996,-4780.886926651001,-11121730.266063998,13.49603538,-9.562098541259765,10
2023-02-21 13:08:45.695325,-4781.405096054077,-11122662.402392326,14.492118219999995,-9.562899961471558,10
2023-02-21 13:08:46.704338,-4782.621064186096,-11122307.617118787,15.493793880000013,-9.562594928741454,10
2023-02-21 13:08:47.709325,-4782.464990615845,-11123291.232529633,16.494484569999997,-9.563440608978272,10
2023-02-21 13:08:48.701324,-4781.791195869446,-11125099.6890382,17.49357449,-9.564995460510254,10
2023-02-21 13:08:49.700328,-4781.2683391571045,-11126760.507841876,18.493860090000002,-9.566423377990724,10
2023-02-21 13:08:50.706221,-4780.0432777404785,-11120018.023638995,19.493701579999996,-9.560626411437989,10
2023-02-21 13:08:51.712203,-4780.534615516663,-11120704.622158501,20.493497069999993,-9.561216726303101,10
2023-02-21 13:08:52.713203,-4781.412544250488,-11126101.473537,21.498121700000006,-9.565856761932373,10
2023-02-21 13:08:53.691210,-4780.055890083313,-11120254.532365032,22.498584480000005,-9.560829753875732,10
2023-02-21 13:08:54.730887,-4780.808897018433,-11122720.126405569,23.496756090000005,-9.562949590682983,10
2023-02-21 13:08:55.711887,-4780.026731491089,-11122026.284653805,24.49931649,-9.562353048324585,10
2023-02-21 13:08:56.706307,-4782.429180145264,-11125402.196587982,25.493186959999992,-9.565255546569825,10
